Date,PrDec,PrInc,PredictedPrInc,PredictedPrDec
2017-07-26,0.08,0.01921,0.4913063645362854,0.36538001894950867
2017-08-02,0.08,0.0165,0.4912574291229248,0.3654652237892151
2017-08-09,0.08,0.01999,0.49223917722702026,0.36572983860969543
2017-08-16,0.08,0.02283,0.49187472462654114,0.365840882062912
2017-08-23,0.08,0.02566,0.49259114265441895,0.36610937118530273
2017-08-30,0.09,0.02517,0.49385321140289307,0.36644503474235535
2017-09-06,0.09,0.03143,0.4940468966960907,0.366640567779541
2017-09-13,0.08,0.02335,0.49387073516845703,0.3669128119945526
2017-09-20,0.09,0.02744,0.4944022595882416,0.367217481136322
2017-09-27,0.09,0.03313,0.49490606784820557,0.36752763390541077
2017-10-04,0.08,0.02516,0.4952738881111145,0.3678697943687439
2017-10-11,0.08,0.02402,0.4931802749633789,0.36780619621276855
2017-10-18,0.08,0.01992,0.4912026524543762,0.36767783761024475
2017-10-25,0.08,0.01748,0.4890219569206238,0.36706292629241943
2017-11-01,0.08,0.01602,0.487920343875885,0.36674463748931885
2017-11-08,0.08,0.01652,0.48930370807647705,0.3665584325790405
2017-11-15,0.1,0.03754,0.4886985123157501,0.3660488724708557
2017-11-22,0.09,0.0268,0.4874937832355499,0.3657040297985077
2017-11-29,0.09,0.02942,0.48774808645248413,0.3657023012638092
2017-12-06,0.09,0.03151,0.488176167011261,0.3654254376888275
2017-12-13,0.08,0.03166,0.48680731654167175,0.36516013741493225
2017-12-20,0.08,0.03219,0.4842756390571594,0.3646869361400604
2017-12-27,0.09,0.03324,0.4829755127429962,0.36475369334220886
2018-01-03,0.08,0.02556,0.48275744915008545,0.3647133409976959
2018-01-10,0.08,0.03128,0.4840339124202728,0.3649590015411377
2018-01-17,0.08,0.03578,0.4847075045108795,0.3648742139339447
2018-01-24,0.09,0.0416,0.4856601357460022,0.36475640535354614
2018-01-31,0.09,0.04729,0.486623078584671,0.36474189162254333
2018-02-07,0.12,0.08244,0.48771777749061584,0.3646516799926758
2018-02-14,0.12,0.07988,0.48850056529045105,0.3646931052207947
2018-02-21,0.11,0.08052,0.48947209119796753,0.3647744953632355
2018-02-28,0.12,0.0828,0.49013689160346985,0.3648793399333954
2018-03-07,0.11,0.06225,0.489909827709198,0.36492618918418884
2018-03-14,0.11,0.06777,0.49051621556282043,0.36515241861343384
2018-03-21,0.11,0.07196,0.4916422665119171,0.36540690064430237
2018-03-28,0.14,0.10669,0.4912182092666626,0.36548149585723877
2018-04-04,0.12,0.08564,0.49246782064437866,0.3657442629337311
2018-04-11,0.13,0.09616,0.49347826838493347,0.36605241894721985
2018-04-18,0.1,0.06715,0.49424082040786743,0.36641645431518555
2018-04-25,0.11,0.06486,0.4950908422470093,0.366865336894989
2018-05-02,0.11,0.06331,0.4954815208911896,0.3673165738582611
2018-05-09,0.09,0.04705,0.49443134665489197,0.36762991547584534
2018-05-16,0.09,0.04757,0.4932595193386078,0.3677671253681183
2018-05-23,0.1,0.04482,0.49255189299583435,0.367646187543869
2018-05-30,0.1,0.04534,0.49129098653793335,0.36748144030570984
2018-06-06,0.09,0.03824,0.49130216240882874,0.3673185408115387
2018-06-13,0.09,0.04261,0.4931355118751526,0.3672983944416046
2018-06-20,0.1,0.04556,0.49488329887390137,0.3674892783164978
2018-06-27,0.11,0.0599,0.49528276920318604,0.3677125573158264
2018-07-03,0.1,0.05494,0.4969634413719177,0.3681442439556122
2018-07-11,0.09,0.04125,0.49806392192840576,0.3687182664871216
2018-07-18,0.09,0.03703,0.4987048804759979,0.3694309890270233
2018-07-25,0.08,0.03532,0.4991511404514313,0.3701171576976776
2018-08-01,0.08,0.0352,0.49868008494377136,0.3707531988620758
2018-08-08,0.08,0.03337,0.4958072304725647,0.37091100215911865
2018-08-15,0.1,0.05348,0.49400368332862854,0.3705570101737976
2018-08-22,0.09,0.03338,0.494966983795166,0.37034228444099426
2018-08-29,0.08,0.03552,0.4944339692592621,0.37001821398735046
2018-09-05,0.09,0.04696,0.49577775597572327,0.3699258267879486
2018-09-12,0.09,0.0441,0.49793508648872375,0.3700781464576721
2018-09-19,0.08,0.04604,0.49895739555358887,0.3704950511455536
2018-09-26,0.08,0.03887,0.4984315037727356,0.37090981006622314
2018-10-03,0.08,0.04369,0.4963538348674774,0.3710572123527527
2018-10-10,0.11,0.08583,0.49599671363830566,0.37102773785591125
2018-10-17,0.1,0.06531,0.49792033433914185,0.37113311886787415
2018-10-24,0.12,0.11084,0.4989890456199646,0.3714214861392975
2018-10-31,0.12,0.10391,0.5007651448249817,0.3719867467880249
2018-11-07,0.1,0.06672,0.503248393535614,0.37295860052108765
2018-11-14,0.12,0.08906,0.5051366090774536,0.3742123246192932
2018-11-22,0.13,0.10609,0.5073822140693665,0.3757806122303009
2018-11-28,0.12,0.08646,0.5101242661476135,0.377265602350235
2018-12-04,0.12,0.10139,0.5105031132698059,0.3787815272808075
2018-12-12,0.14,0.12063,0.5130147933959961,0.38072681427001953
2018-12-19,0.16,0.15527,0.5188776850700378,0.3832882344722748
2018-12-26,0.15,0.12689,0.5252643823623657,0.38612374663352966
2019-01-02,0.15,0.12331,0.5303802490234375,0.38974228501319885
2019-01-09,0.14,0.11308,0.5348660349845886,0.3952893912792206
2019-01-16,0.12,0.08829,0.5391542911529541,0.4015924632549286
2019-01-23,0.12,0.09312,0.5436870455741882,0.40523967146873474
2019-01-30,0.11,0.07743,0.5395871996879578,0.41238629817962646
2019-02-06,0.1,0.06827,0.5349432826042175,0.4212503433227539
2019-02-13,0.11,0.06072,0.542409360408783,0.4193558990955353
2019-02-20,0.11,0.05445,0.5472273826599121,0.4184921681880951
2019-02-27,0.1,0.05864,0.5325578451156616,0.41720789670944214
2019-03-06,0.11,0.05401,0.5074026584625244,0.4167301058769226
2019-03-13,0.1,0.04286,0.4935697019100189,0.41607001423835754
2019-03-20,0.1,0.0527,0.48431310057640076,0.4182114601135254
2019-03-27,0.11,0.05855,0.4821055829524994,0.42417094111442566
2019-04-03,0.09,0.05126,0.4832894504070282,0.41724810004234314
2019-04-10,0.09,0.0466,0.48561447858810425,0.3948666751384735
2019-04-17,0.09,0.04158,0.48893365263938904,0.38519787788391113
2019-04-24,0.1,0.03755,0.4898816645145416,0.3809524178504944
2019-05-01,0.09,0.04472,0.4927367568016052,0.3774087727069855
2019-05-08,0.1,0.06069,0.49260032176971436,0.374725341796875
2019-05-15,0.11,0.0566,0.4930633008480072,0.3728753924369812
2019-05-22,0.11,0.05476,0.49513888359069824,0.3718454837799072
2019-05-29,0.12,0.06742,0.4974437654018402,0.3714018166065216
2019-06-05,0.12,0.06038,0.5016186833381653,0.3716126084327698
2019-06-12,0.11,0.05633,0.5083215236663818,0.37302273511886597
2019-06-19,0.11,0.05123,0.5056411623954773,0.37450405955314636
2019-06-26,0.11,0.05718,0.5058819055557251,0.3759532868862152
2019-07-03,0.09,0.04009,0.5058838129043579,0.3772314786911011
2019-07-10,0.09,0.04128,0.5100907683372498,0.37854617834091187
2019-07-17,0.1,0.04342,0.516060471534729,0.3809356689453125
2019-07-24,0.11,0.03771,0.526468813419342,0.38465532660484314
2019-07-31,0.11,0.04669,0.5320658683776855,0.38950711488723755
2019-08-07,0.13,0.06014,0.5404316782951355,0.39589887857437134
2019-08-14,0.14,0.07888,0.5508171916007996,0.4026174247264862
2019-08-21,0.13,0.05889,0.5500779747962952,0.410074919462204
2019-08-28,0.14,0.0781,0.5491888523101807,0.4218466281890869
2019-09-04,0.14,0.07079,0.5503039956092834,0.42058977484703064
2019-09-11,0.12,0.05433,0.5423972010612488,0.4194907546043396
2019-09-18,0.13,0.06496,0.5349937081336975,0.4194932281970978
2019-09-25,0.13,0.0682,0.5289652943611145,0.41885119676589966
2019-10-02,0.14,0.08744,0.5313683748245239,0.4192577004432678
2019-10-09,0.14,0.07891,0.5443738102912903,0.4197954833507538
2019-10-16,0.12,0.05826,0.5539498925209045,0.4210219979286194
2019-10-23,0.12,0.05897,0.5477883815765381,0.42124250531196594
2019-10-30,0.11,0.05868,0.5373662114143372,0.4204789996147156
2019-11-06,0.12,0.0594,0.5335143804550171,0.4205564558506012
2019-11-13,0.13,0.06379,0.5495404601097107,0.4221319258213043
2019-11-20,0.13,0.06073,0.5505725145339966,0.4234708547592163
2019-11-27,0.12,0.05582,0.5430192947387695,0.4246927499771118
2019-12-04,0.13,0.06486,0.5393211245536804,0.4258536398410797
2019-12-11,0.13,0.06244,0.5364797115325928,0.4271908104419708
2019-12-18,0.11,0.05231,0.5357784032821655,0.42789462208747864
2019-12-26,0.11,0.05028,0.5348184704780579,0.42851924896240234
2020-01-02,0.11,0.04794,0.5342038869857788,0.4292745590209961
2020-01-08,0.11,0.04467,0.5327761769294739,0.4298289120197296
2020-01-15,0.1,0.03888,0.5273833274841309,0.43151596188545227
2020-01-22,0.1,0.03776,0.5261999368667603,0.4323352575302124
2020-01-29,0.11,0.05088,0.5238019824028015,0.43286430835723877
2020-02-05,0.1,0.04131,0.5317294597625732,0.43309080600738525
2020-02-12,0.11,0.03991,0.5197370052337646,0.4349850118160248
2020-02-19,0.11,0.04162,0.47745418548583984,0.4361545145511627
2020-02-26,0.14,0.0869,0.48624187707901,0.43656182289123535
2020-03-05,0.16,0.07667,0.5255438089370728,0.43558546900749207
2020-03-11,0.23,0.19566,0.5296984314918518,0.4362483024597168
2020-03-18,0.24,0.33483,0.4792099893093109,0.43821436166763306
2020-03-25,0.22,0.20173,0.441875696182251,0.4385267198085785
2020-04-01,0.25,0.26292,0.48483243584632874,0.4401229918003082
2020-04-08,0.22,0.21209,0.4302230477333069,0.44301894307136536
2020-04-15,0.23,0.2162,0.2072812020778656,0.44462671875953674
2020-04-22,0.24,0.2491,0.07915321737527847,0.4450574219226837
2020-04-29,0.21,0.19888,0.16994398832321167,0.4451036751270294
2020-05-06,0.22,0.23686,0.18662700057029724,0.4448566138744354
2020-05-20,0.23,0.19997,0.18854832649230957,0.44257989525794983
2020-05-27,0.19,0.14434,0.1774001121520996,0.44078925251960754
2020-06-03,0.18,0.1338,0.16751068830490112,0.4371354877948761
2020-06-10,0.18,0.12958,0.1946105659008026,0.43065616488456726
2020-06-17,0.19,0.16661,0.22649234533309937,0.4208129942417145
2020-06-24,0.2,0.17881,0.2134261429309845,0.4127267003059387
2020-07-01,0.19,0.14396,0.1981828212738037,0.40125221014022827
2020-07-08,0.18,0.14136,0.24446894228458405,0.38576892018318176
2020-07-15,0.19,0.14709,0.2968131899833679,0.32318511605262756
2020-07-22,0.17,0.12895,0.3120202422142029,0.20865841209888458
2020-07-29,0.17,0.13708,0.28719308972358704,0.04887994006276131
2020-08-05,0.17,0.13254,0.3004003167152405,0.017788918688893318
2020-08-12,0.17,0.12361,0.32373714447021484,0.0022833964321762323
2020-08-19,0.17,0.12123,0.33106696605682373,0.0011823136592283845
2020-08-26,0.17,0.11332,0.32572659850120544,0.0010745053878054023
2020-09-02,0.18,0.13487,0.32292860746383667,0.0007442089845426381
2020-09-09,0.18,0.14561,0.322754830121994,0.00047501837252639234
2020-09-17,0.19,0.14292,0.33468523621559143,0.00040841169538907707
2020-09-23,0.19,0.14571,0.34481558203697205,0.00041979370871558785
2020-09-30,0.19,0.14801,0.32515162229537964,0.0004267896292731166
2020-10-07,0.19,0.16394,0.30617308616638184,0.00045420139213092625
2020-10-14,0.18,0.13959,0.295179158449173,0.00047165947034955025
2020-10-21,0.18,0.14681,0.30524614453315735,0.000442026270320639
2020-10-28,0.2,0.18173,0.2843930423259735,0.0004014917940367013
2020-11-04,0.17,0.14134,0.07969439774751663,0.0003821948484983295
2020-11-11,0.17,0.10669,0.03153102099895477,0.000375976727809757
2020-11-18,0.17,0.10869,0.03631287440657616,0.00037426932249218225
2020-11-25,0.17,0.10546,0.05344221368432045,0.0003736910584848374
2020-12-02,0.17,0.10749,0.08003359287977219,0.0003782410640269518
2020-12-09,0.16,0.10933,0.11680109798908234,0.0003755792567972094
2020-12-16,0.17,0.112,0.08086685836315155,0.0003745577414520085
2020-12-23,0.16,0.11728,0.04787389934062958,0.00037497340235859156
2020-12-30,0.16,0.11732,0.0280276108533144,0.0003717161016538739
2021-01-06,0.17,0.12252,0.02117805927991867,0.00037117695319466293
2021-01-13,0.16,0.11745,0.029358230531215668,0.0003732314216904342
2021-01-20,0.16,0.11559,0.04749979078769684,0.00037504761712625623
2021-01-27,0.19,0.16506,0.10223627835512161,0.0003903539036400616
2021-02-03,0.17,0.14213,0.2828674018383026,0.0003953297564294189
2021-02-10,0.17,0.12067,0.23063986003398895,0.0003924381744582206
2021-02-17,0.18,0.13024,0.21961989998817444,0.0003974985156673938
2021-02-24,0.17,0.12556,0.28502529859542847,0.0004160500247962773
2021-03-03,0.17,0.13419,0.3010946214199066,0.0004441036144271493
2021-03-10,0.16,0.12029,0.2781199514865875,0.0004912374424748123
2021-03-17,0.16,0.10954,0.2603648900985718,0.0006379711558111012
2021-03-24,0.16,0.11251,0.25942862033843994,0.0007101956871338189
2021-03-31,0.14,0.09206,0.21783721446990967,0.0005527001339942217
2021-04-07,0.14,0.0826,0.07348278909921646,0.00042426574509590864
2021-04-14,0.14,0.0885,0.059701018035411835,0.0004023377550765872
2021-04-21,0.14,0.08606,0.11452518403530121,0.0004107947170268744
2021-04-28,0.13,0.08441,0.25106289982795715,0.00044829744729213417
2021-05-05,0.14,0.09283,0.18496961891651154,0.0005564647726714611
2021-05-12,0.16,0.10217,0.15707622468471527,0.0019860572647303343
2021-05-19,0.16,0.09879,0.15773868560791016,0.013992871157824993
2021-05-26,0.14,0.08569,0.15134938061237335,0.07247317582368851
2021-06-02,0.14,0.07972,0.1334897130727768,0.08522166311740875
2021-06-09,0.14,0.08174,0.12758098542690277,0.0793599858880043
2021-06-16,0.14,0.07791,0.20807062089443207,0.13441231846809387
2021-06-23,0.13,0.07539,0.29921209812164307,0.27458029985427856
2021-06-30,0.13,0.07205,0.3794076144695282,0.2924489676952362
2021-07-07,0.13,0.07586,0.42218920588493347,0.29855379462242126
2021-07-14,0.13,0.08261,0.4371534585952759,0.3068641722202301
2021-07-21,0.13,0.08517,0.4971233308315277,0.3130631446838379
2021-07-28,0.13,0.08507,0.49821290373802185,0.3165820837020874
2021-08-04,0.13,0.0821,0.32883983850479126,0.314691960811615
2021-08-11,0.14,0.06925,0.07700000703334808,0.3127976655960083
2021-08-18,0.15,0.08358,0.07668572664260864,0.29323020577430725
2021-08-25,0.14,0.083,0.21511299908161163,0.3052588403224945
2021-09-01,0.13,0.07893,0.1918402910232544,0.31802672147750854
2021-09-08,0.14,0.08793,0.16746202111244202,0.3203466832637787
2021-09-15,0.14,0.09296,0.15573258697986603,0.3208635151386261
2021-09-22,0.15,0.10558,0.2710822522640228,0.3231799006462097
2021-09-29,0.15,0.1085,0.369840145111084,0.3238902986049652
2021-10-06,0.15,0.10125,0.4637289345264435,0.32338157296180725
2021-10-13,0.15,0.09928,0.5207210779190063,0.32461270689964294
2021-10-20,0.13,0.08434,0.5290198922157288,0.32367345690727234
2021-10-27,0.13,0.08731,0.525749921798706,0.3227095603942871
2021-11-03,0.13,0.08356,0.5033408403396606,0.3229977488517761
2021-11-10,0.15,0.09485,0.5246077179908752,0.3232908546924591
2021-11-17,0.15,0.09446,0.500972330570221,0.32167550921440125
2021-11-24,0.15,0.10239,0.42298680543899536,0.3211316168308258
2021-12-01,0.17,0.14821,0.37950819730758667,0.320681095123291
2021-12-08,0.15,0.10725,0.3898110091686249,0.3222416341304779
2021-12-15,0.15,0.10848,0.5056493282318115,0.32245564460754395
2021-12-22,0.15,0.10919,0.5292183756828308,0.3251182734966278
2021-12-29,0.14,0.1009,0.5273007154464722,0.3279188275337219
2022-01-05,0.14,0.1182,0.52241051197052,0.3303360342979431
2022-01-12,0.14,0.10473,0.4934461712837219,0.3299427330493927
2022-01-19,0.15,0.13302,0.4382003843784332,0.3329143524169922
2022-01-26,0.16,0.15367,0.4130459129810333,0.3316633403301239
2022-02-02,0.14,0.11073,0.3361870050430298,0.32969915866851807
2022-02-09,0.15,0.10984,0.12820935249328613,0.3724970519542694
2022-02-16,0.15,0.14644,0.16679967939853668,0.4044681191444397
2022-02-23,0.17,0.1675,0.2734667956829071,0.4082012176513672
2022-03-02,0.16,0.14241,0.22641102969646454,0.409538596868515
2022-03-09,0.17,0.16846,0.2794339954853058,0.4100751578807831
2022-03-16,0.16,0.14677,0.3676687479019165,0.410550981760025
2022-03-23,0.14,0.13626,0.42914557456970215,0.4109226167201996
2022-03-30,0.14,0.12956,0.45439788699150085,0.41076260805130005
2022-04-06,0.15,0.14546,0.2956569194793701,0.4101814925670624
2022-04-13,0.15,0.15253,0.12673841416835785,0.4121786952018738
2022-04-20,0.14,0.14513,0.16579033434391022,0.42465740442276
2022-04-27,0.16,0.18648,0.2592739462852478,0.42589378356933594
2022-05-04,0.14,0.14858,0.16992881894111633,0.42408233880996704
2022-05-11,0.18,0.20456,0.161665678024292,0.4210326075553894
2022-05-18,0.17,0.19726,0.1819857954978943,0.4175615906715393
2022-05-25,0.17,0.18737,0.17603306472301483,0.4148249328136444
2022-06-01,0.16,0.18226,0.16057796776294708,0.4111659824848175
2022-06-08,0.16,0.17794,0.18010009825229645,0.4019809663295746
2022-06-15,0.16,0.20236,0.24315929412841797,0.37969347834587097
2022-06-22,0.17,0.20089,0.2859092652797699,0.2856564223766327
2022-06-29,0.16,0.1998,0.3002903163433075,0.09293856471776962
2022-07-06,0.16,0.1921,0.2921808958053589,0.02297639474272728
2022-07-13,0.16,0.21004,0.3061222434043884,0.010675354860723019
2022-07-20,0.16,0.19425,0.31450945138931274,0.0011827298440039158
2022-07-27,0.15,0.18882,0.2476753145456314,0.0010038752807304263
2022-08-03,0.15,0.19015,0.07928996533155441,0.0005217026337049901
2022-08-10,0.15,0.18088,0.06459834426641464,0.0004063834494445473
2022-08-17,0.16,0.20528,0.10405313968658447,0.0004082842206116766
2022-08-24,0.16,0.19001,0.24033108353614807,0.00042054796358570457
2022-08-31,0.16,0.22004,0.22236448526382446,0.00041066997800953686
2022-09-07,0.16,0.20094,0.250919908285141,0.00040643574902787805
2022-09-14,0.16,0.22161,0.26834383606910706,0.0004031313001178205
2022-09-21,0.17,0.24129,0.31981149315834045,0.00041552804759703577
2022-09-28,0.17,0.23464,0.32585784792900085,0.00045370697625912726
2022-10-05,0.16,0.23058,0.2521653175354004,0.0005167443887330592
2022-10-12,0.17,0.25345,0.2369726300239563,0.0005901946569792926
2022-10-19,0.17,0.25023,0.2951088845729828,0.000713175511918962
2022-10-26,0.17,0.24426,0.32424184679985046,0.0013784004840999842
2022-11-02,0.17,0.24988,0.21092507243156433,0.004056722391396761
2022-11-09,0.17,0.2398,0.1386357694864273,0.005202890373766422
2022-11-16,0.16,0.22525,0.04887329041957855,0.0034300927072763443
2022-11-23,0.15,0.21181,0.05441208556294441,0.0014535103691741824
2022-11-30,0.15,0.20411,0.062470391392707825,0.0011180018773302436
2022-12-07,0.15,0.21697,0.06098783761262894,0.0006808144971728325
2022-12-14,0.15,0.21522,0.0390806645154953,0.00039806391578167677
2022-12-21,0.15,0.21883,0.02433263510465622,0.00037517937016673386
2022-12-28,0.16,0.22666,0.022586779668927193,0.00037212061579339206
2023-01-04,0.15,0.20563,0.03133809193968773,0.00037306261947378516
2023-01-11,0.13,0.18848,0.047313839197158813,0.00037160058855079114
2023-01-18,0.13,0.18319,0.05657336488366127,0.00037173874443396926
2023-01-25,0.11,0.15281,0.05872177705168724,0.00036995127447880805
2023-02-01,0.11,0.14238,0.05563781410455704,0.0003699921944644302
2023-02-08,0.11,0.15479,0.04113167151808739,0.00036895612720400095
2023-02-15,0.11,0.15641,0.02641797624528408,0.0003689499862957746
2023-02-22,0.12,0.18691,0.022451961413025856,0.0003690092416945845
2023-03-08,0.11,0.1697,0.024637529626488686,0.00036874375655315816
2023-03-15,0.14,0.17429,0.02606150135397911,0.0003687481803353876
2023-03-22,0.13,0.18833,0.026362011209130287,0.00036859067040495574
2023-03-29,0.12,0.16732,0.02556399628520012,0.0003687024291139096
2023-04-05,0.12,0.15521,0.02577047608792782,0.0003691134334076196
2023-04-12,0.11,0.16044,0.026103761047124863,0.00036903985892422497
2023-04-19,0.1,0.1428,0.030297650024294853,0.0003695041814353317
2023-04-26,0.11,0.16126,0.035130806267261505,0.0003690419835038483
2023-05-03,0.11,0.15553,0.03782755136489868,0.00036916634417138994
2023-05-10,0.1,0.14151,0.03501715138554573,0.0003686137206386775
2023-05-17,0.11,0.14225,0.030210640281438828,0.0003685370902530849
2023-05-24,0.11,0.15189,0.025857413187623024,0.0003688708820845932
2023-05-31,0.1,0.14584,0.02433781512081623,0.00036903598811477423
2023-06-07,0.09,0.13126,0.022543534636497498,0.0003688024589791894
2023-06-14,0.08,0.11996,0.020348714664578438,0.00036894294316880405
2023-06-21,0.09,0.12805,0.018681831657886505,0.0003691278106998652
2023-06-28,0.08,0.11296,0.01727813109755516,0.00036929588532075286
2023-07-05,0.08,0.11148,0.015856852754950523,0.0003693597682286054
2023-07-12,0.07,0.10369,0.013387411832809448,0.0003694830520544201
2023-07-19,0.07,0.10169,0.012410136871039867,0.00036977764102630317
2023-07-26,0.07,0.10026,0.012291710823774338,0.0003697716456372291
2023-08-02,0.08,0.11916,0.012060192413628101,0.00036927335895597935
2023-08-09,0.08,0.12557,0.012499413453042507,0.00036948322667740285
2023-08-16,0.09,0.14822,0.012184751220047474,0.00036913537769578397
2023-08-23,0.09,0.13724,0.011705651879310608,0.00036940662539564073
2023-08-30,0.08,0.12061,0.011427287943661213,0.0003697385254781693
2023-09-06,0.08,0.12669,0.011341709643602371,0.0003696930652949959
2023-09-07,0.08,0.12669,0.011391843669116497,0.0003696056373883039
2023-09-13,0.08,0.12142,0.011200827546417713,0.00036952708614990115
2023-09-20,0.08,0.13227,0.010900125838816166,0.0003699379158206284
2023-09-27,0.1,0.15281,0.010711569339036942,0.00037013174733147025
2023-10-04,0.1,0.14919,0.010654129087924957,0.0003701584064401686
2023-10-11,0.09,0.13545,0.010590450838208199,0.00037025526398792863
2023-10-18,0.09,0.15576,0.010538638569414616,0.0003705314011313021
2023-10-25,0.1,0.16193,0.010534089989960194,0.0003706423449330032
2023-11-01,0.09,0.13619,0.010557804256677628,0.0003703744150698185
2023-11-08,0.08,0.11069,0.010492759756743908,0.00037069901009090245
2023-11-15,0.08,0.11591,0.01046923827379942,0.000371022179024294
2023-11-22,0.08,0.10894,0.01047477312386036,0.0003710380697157234
2023-11-29,0.08,0.11415,0.010454562492668629,0.0003711643803399056
2023-12-06,0.08,0.1146,0.01042969524860382,0.0003714720078278333
2023-12-13,0.08,0.09778,0.010430803522467613,0.0003714534395840019
2023-12-20,0.08,0.11931,0.010476815514266491,0.00037124191294424236
2023-12-27,0.08,0.10512,0.0104439128190279,0.00037128309486433864
2024-01-03,0.08,0.1136,,
2024-01-10,0.08,0.09637,,
2024-01-17,0.08,0.09877,,
2024-01-24,0.07,0.09391,,
2024-01-31,0.07,0.10453,,
2024-02-07,0.07,0.08976,,
2024-02-14,0.07,0.09914,,
2024-02-21,0.08,0.10775,,
2024-02-28,0.07,0.10658,,
2024-03-06,0.07,0.10885,,
2024-03-13,0.07,0.11568,,
2024-03-20,0.07,0.11267,,
2024-03-27,0.07,0.10889,,
2024-04-03,0.07,0.1165,,
2024-04-10,0.08,0.12799,,
2024-04-17,0.08,0.14179,,
2024-04-24,0.08,0.11859,,
2024-05-01,0.08,0.1233,,
2024-05-08,0.07,0.10483,,
2024-05-15,0.07,0.10101,,
2024-05-22,0.07,0.10517,,
2024-05-29,0.07,0.10391,,
2024-06-05,0.07,0.0987,,
2024-06-12,0.06,0.09994,,
2024-06-18,0.07,0.10104,,
2024-06-26,0.07,0.10407,,
2024-07-03,0.06,0.09082,,
2024-07-10,0.07,0.09349,,
2024-07-17,0.07,0.11029,,
2024-07-24,0.08,0.1243,,
2024-07-31,0.07,0.10882,,
2024-08-07,0.1,0.15385,,
2024-08-14,0.09,0.10782,,
2024-08-21,0.08,0.09758,,
2024-08-28,0.08,0.09721,,
2024-09-04,0.09,0.11128,,
2024-09-11,0.09,0.09746,,
2024-09-18,0.09,0.10942,,
2024-09-25,0.08,0.09151,,
2024-10-02,0.09,0.10573,,
2024-10-09,0.08,0.1024,,
2024-10-16,0.08,0.10571,,
2024-10-23,0.08,0.09896,,
2024-10-30,0.08,0.11008,,
2024-11-06,0.08,0.09286,,
2024-11-13,0.08,0.10427,,
2024-11-20,0.08,0.10528,,
2024-11-27,0.08,0.09907,,
2024-12-04,0.07,0.09571,,
2024-12-11,0.08,0.10151,,
2024-12-18,0.09,0.14135,,
2024-12-24,0.08,0.09324,,
2024-12-31,0.08,0.10128,,
